constructorResultsId,raceId,constructorId,points,status
16600,1089,red_bull,34,\N
16601,1089,ferrari,30,\N
16602,1089,mercedes,25,\N
16603,1089,mclaren,6,\N
16605,1089,williams,2,\N
16607,1089,alpine,0,\N
16608,1089,haas,0,\N
16609,1089,aston,0,\N
16610,1091,red_bull,31,\N
16611,1091,ferrari,33,\N
16612,1091,mclaren,22,\N
16613,1091,aston,12,\N
16614,1091,mercedes,2,\N
16617,1091,haas,0,\N
16618,1091,alpine,0,\N
16619,1091,williams,0,\N
16620,1092,red_bull,43,\N
16621,1092,ferrari,15,\N
16622,1092,alpine,18,\N
16623,1092,mercedes,14,\N
16624,1092,aston,8,\N
16625,1092,williams,2,\N
16626,1092,mclaren,1,\N
16628,1092,haas,0,\N
16630,1093,red_bull,37,\N
16631,1093,mercedes,29,\N
16632,1093,ferrari,15,\N
16633,1093,mclaren,8,\N
16634,1093,aston,4,\N
16635,1093,haas,2,\N
16637,1093,alpine,6,\N
16639,1093,williams,0,\N
16640,1094,red_bull,40,\N
16641,1094,mercedes,31,\N
16642,1094,ferrari,18,\N
16643,1094,mclaren,8,\N
16644,1094,alpine,4,\N
16647,1094,williams,0,\N
16648,1094,aston,0,\N
16649,1094,haas,0,\N
16650,1095,mercedes,58,\N
16651,1095,ferrari,37,\N
16652,1095,alpine,14,\N
16653,1095,red_bull,23,\N
16655,1095,aston,1,\N
16656,1095,haas,1,\N
16658,1095,williams,0,\N
16659,1095,mclaren,2,\N
16660,1096,red_bull,40,\N
16661,1096,ferrari,30,\N
16662,1096,mercedes,10,\N
16663,1096,mclaren,11,\N
16664,1096,alpine,6,\N
16665,1096,aston,5,\N
16668,1096,williams,0,\N
16669,1096,haas,0,\N
16670,1098,red_bull,43,\N
16671,1098,aston,23,\N
16672,1098,ferrari,12,\N
16673,1098,mercedes,16,\N
16675,1098,alpine,2,\N
16676,1098,williams,1,\N
16678,1098,haas,0,\N
16679,1098,mclaren,0,\N
16680,1099,red_bull,44,\N
16681,1099,mercedes,22,\N
16682,1099,aston,15,\N
16683,1099,ferrari,14,\N
16684,1099,alpine,6,\N
16685,1099,haas,1,\N
16688,1099,mclaren,0,\N
16689,1099,williams,0,\N
16690,1100,red_bull,36,\N
16691,1100,mercedes,18,\N
16692,1100,aston,27,\N
16693,1100,mclaren,12,\N
16694,1100,haas,6,\N
16697,1100,ferrari,0,\N
16698,1100,alpine,0,\N
16699,1100,williams,0,\N
16700,1101,red_bull,57,\N
16701,1101,ferrari,36,\N
16702,1101,aston,22,\N
16703,1101,mercedes,20,\N
16704,1101,mclaren,2,\N
16706,1101,williams,0,\N
16707,1101,haas,0,\N
16708,1101,alpine,0,\N
16710,1102,red_bull,44,\N
16711,1102,aston,15,\N
16712,1102,mercedes,20,\N
16713,1102,ferrari,16,\N
16714,1102,alpine,6,\N
16715,1102,haas,1,\N
16718,1102,williams,0,\N
16719,1102,mclaren,0,\N
16720,1104,red_bull,25,\N
16721,1104,aston,18,\N
16722,1104,alpine,21,\N
16723,1104,mercedes,23,\N
16724,1104,ferrari,12,\N
16725,1104,mclaren,3,\N
16728,1104,williams,0,\N
16729,1104,haas,0,\N
16730,1105,red_bull,38,\N
16731,1105,mercedes,33,\N
16732,1105,ferrari,10,\N
16733,1105,aston,14,\N
16734,1105,alpine,5,\N
16737,1105,mclaren,0,\N
16738,1105,haas,0,\N
16739,1105,williams,0,\N
16740,1106,red_bull,34,\N
16741,1106,aston,20,\N
16742,1106,mercedes,15,\N
16743,1106,ferrari,22,\N
16744,1106,williams,6,\N
16745,1106,alpine,4,\N
16747,1106,mclaren,0,\N
16749,1106,haas,0,\N
16750,1107,red_bull,56,\N
16751,1107,ferrari,32,\N
16752,1107,mclaren,12,\N
16753,1107,aston,21,\N
16754,1107,mercedes,11,\N
16755,1107,alpine,3,\N
16756,1107,williams,0,\N
16759,1107,haas,3,\N
16760,1108,red_bull,34,\N
16761,1108,mclaren,30,\N
16762,1108,mercedes,25,\N
16763,1108,aston,6,\N
16764,1108,williams,4,\N
16765,1108,ferrari,3,\N
16767,1108,haas,0,\N
16769,1108,alpine,0,\N
16770,1109,red_bull,41,\N
16771,1109,mclaren,28,\N
16772,1109,mercedes,20,\N
16773,1109,ferrari,10,\N
16774,1109,aston,3,\N
16775,1109,williams,0,\N
16778,1109,haas,0,\N
16779,1109,alpine,0,\N
16780,1110,red_bull,51,\N
16781,1110,ferrari,24,\N
16782,1110,mercedes,24,\N
16783,1110,aston,12,\N
16784,1110,mclaren,16,\N
16785,1110,alpine,10,\N
16788,1110,williams,0,\N
16789,1110,haas,0,\N
16790,1111,red_bull,37,\N
16791,1111,aston,19,\N
16792,1111,alpine,16,\N
16793,1111,ferrari,10,\N
16794,1111,mercedes,8,\N
16795,1111,mclaren,8,\N
16796,1111,williams,4,\N
16797,1111,haas,0,\N
16800,1112,red_bull,43,\N
16801,1112,ferrari,27,\N
16802,1112,mercedes,18,\N
16803,1112,williams,6,\N
16804,1112,mclaren,4,\N
16805,1112,aston,2,\N
16808,1112,alpine,0,\N
16809,1112,haas,0,\N
16810,1113,ferrari,37,\N
16811,1113,mclaren,24,\N
16812,1113,mercedes,16,\N
16813,1113,red_bull,14,\N
16814,1113,alpine,8,\N
16816,1113,haas,1,\N
16817,1113,williams,0,\N
16819,1113,aston,0,\N
16820,1114,red_bull,26,\N
16821,1114,mclaren,33,\N
16822,1114,ferrari,20,\N
16823,1114,mercedes,16,\N
16824,1114,aston,4,\N
16825,1114,alpine,3,\N
16828,1114,haas,0,\N
16829,1114,williams,0,\N
16830,1115,red_bull,34,\N
16831,1115,mclaren,47,\N
16832,1115,mercedes,21,\N
16833,1115,ferrari,13,\N
16834,1115,aston,9,\N
16835,1115,alpine,6,\N
16837,1115,williams,2,\N
16838,1115,haas,0,\N
16840,1116,red_bull,49,\N
16841,1116,mclaren,23,\N
16842,1116,ferrari,24,\N
16843,1116,mercedes,18,\N
16844,1116,alpine,10,\N
16845,1116,aston,6,\N
16847,1116,williams,3,\N
16848,1116,haas,0,\N
16850,1117,red_bull,25,\N
16851,1117,mercedes,27,\N
16852,1117,ferrari,27,\N
16853,1117,mclaren,14,\N
16855,1117,williams,2,\N
16856,1117,alpine,1,\N
16857,1117,haas,0,\N
16859,1117,aston,0,\N
16860,1118,red_bull,51,\N
16861,1118,mclaren,26,\N
16862,1118,aston,25,\N
16863,1118,ferrari,13,\N
16864,1118,alpine,7,\N
16865,1118,mercedes,11,\N
16867,1118,williams,0,\N
16868,1118,haas,0,\N
16870,1119,red_bull,40,\N
16871,1119,ferrari,26,\N
16872,1119,alpine,12,\N
16873,1119,aston,12,\N
16874,1119,mercedes,10,\N
16875,1119,mclaren,2,\N
16876,1119,williams,0,\N
16877,1119,haas,0,\N
16884,1120,aston,7,\N
16886,1120,alpine,0,\N
16887,1120,williams,0,\N
16888,1120,haas,0,\N
16890,1121,red_bull,44,\N
16891,1121,ferrari,27,\N
16892,1121,mercedes,16,\N
16893,1121,mclaren,12,\N
16894,1121,aston,3,\N
16895,1121,sauber,0,\N
16896,1121,haas,0,\N
16897,1121,rb,0,\N
16898,1121,williams,0,\N
16899,1121,alpine,0,\N
16900,1122,red_bull,43,\N
16901,1122,ferrari,22,\N
16902,1122,mclaren,16,\N
16903,1122,aston,10,\N
16904,1122,mercedes,10,\N
16905,1122,haas,1,\N
16906,1122,williams,0,\N
16907,1122,alpine,0,\N
16908,1122,rb,0,\N
16909,1122,sauber,0,\N
16910,1123,ferrari,44,\N
16911,1123,mclaren,27,\N
16912,1123,red_bull,10,\N
16913,1123,aston,12,\N
16914,1123,rb,6,\N
16915,1123,haas,3,\N
16916,1123,williams,0,\N
16917,1123,alpine,0,\N
16918,1123,sauber,0,\N
16919,1123,mercedes,0,\N
16920,1124,red_bull,44,\N
16921,1124,ferrari,27,\N
16922,1124,mclaren,14,\N
16923,1124,aston,8,\N
16924,1124,mercedes,8,\N
16925,1124,rb,1,\N
16926,1124,haas,0,\N
16927,1124,sauber,0,\N
16928,1124,alpine,0,\N
16929,1124,williams,0,\N
16930,1125,red_bull,54,\N
16931,1125,mclaren,27,\N
16932,1125,ferrari,31,\N
16933,1125,mercedes,18,\N
16934,1125,aston,7,\N
16935,1125,haas,1,\N
16936,1125,alpine,0,\N
16937,1125,williams,0,\N
16938,1125,sauber,0,\N
16939,1125,rb,0,\N
16940,1126,mclaren,28,\N
16941,1126,red_bull,44,\N
16942,1126,ferrari,36,\N
16943,1126,mercedes,12,\N
16944,1126,rb,12,\N
16945,1126,aston,2,\N
16946,1126,alpine,1,\N
16947,1126,haas,2,\N
16948,1126,sauber,0,\N
16949,1126,williams,0,\N
16950,1127,red_bull,29,\N
16951,1127,mclaren,30,\N
16952,1127,ferrari,25,\N
16953,1127,mercedes,15,\N
16954,1127,aston,2,\N
16955,1127,rb,1,\N
16956,1127,haas,0,\N
16957,1127,alpine,0,\N
16958,1127,sauber,0,\N
16959,1127,williams,0,\N
16960,1128,ferrari,40,\N
16961,1128,mclaren,30,\N
16962,1128,mercedes,17,\N
16963,1128,red_bull,8,\N
16964,1128,rb,4,\N
16965,1128,williams,2,\N
16966,1128,alpine,1,\N
16967,1128,aston,0,\N
16968,1128,sauber,0,\N
16969,1128,haas,0,\N
16970,1129,red_bull,25,\N
16971,1129,mclaren,28,\N
16972,1129,mercedes,28,\N
16973,1129,aston,14,\N
16974,1129,rb,4,\N
16975,1129,alpine,3,\N
16976,1129,haas,0,\N
16977,1129,sauber,0,\N
16978,1129,ferrari,0,\N
16979,1129,williams,0,\N
16980,1130,red_bull,29,\N
16981,1130,mclaren,25,\N
16982,1130,mercedes,27,\N
16983,1130,ferrari,18,\N
16984,1130,alpine,3,\N
16985,1130,haas,0,\N
16986,1130,aston,0,\N
16987,1130,sauber,0,\N
16988,1130,rb,0,\N
16989,1130,williams,0,\N
16990,1131,mercedes,45,\N
16991,1131,mclaren,31,\N
16992,1131,ferrari,21,\N
16993,1131,red_bull,25,\N
16994,1131,haas,12,\N
16995,1131,rb,2,\N
16996,1131,alpine,1,\N
16997,1131,aston,0,\N
16998,1131,williams,0,\N
16999,1131,sauber,0,\N
17000,1132,mercedes,25,\N
17001,1132,red_bull,18,\N
17002,1132,mclaren,27,\N
17003,1132,ferrari,11,\N
17004,1132,haas,8,\N
17005,1132,aston,10,\N
17006,1132,williams,2,\N
17007,1132,rb,1,\N
17008,1132,sauber,0,\N
17009,1132,alpine,0,\N
