constructorResultsId,raceId,constructorId,points,status,driver1,driver2
15423,967,mclaren,1,\N,1,0
15424,967,williams,0,\N,0,0
15427,967,haas,0,\N,0,0
15428,968,mercedes,43,\N,25,18
15429,968,ferrari,23,\N,15,8
15430,968,red_bull,22,\N,12,10
15432,968,williams,2,\N,2,0
15433,968,mclaren,1,\N,1,0
15434,968,haas,0,\N,0,0
15436,968,sauber,0,\N,0,0
15439,969,ferrari,37,\N,25,12
15440,969,mercedes,33,\N,18,15
15441,969,red_bull,10,\N,10,0
15442,969,williams,8,\N,8,0
15446,969,sauber,0,\N,0,0
15447,969,mclaren,0,\N,0,0
15448,969,haas,0,\N,0,0
15449,970,mercedes,33,\N,25,8
15450,970,ferrari,28,\N,18,10
15451,970,red_bull,27,\N,15,12
15453,970,haas,4,\N,4,0
15456,970,williams,0,\N,0,0
15457,970,sauber,0,\N,0,0
15458,970,mclaren,0,\N,0,0
15459,971,ferrari,37,\N,25,12
15460,971,mercedes,33,\N,18,15
15461,971,red_bull,10,\N,10,0
15462,971,williams,8,\N,8,0
15464,971,haas,4,\N,4,0
15466,971,sauber,0,\N,0,0
15468,971,mclaren,0,\N,0,0
15469,972,mercedes,37,\N,25,12
15470,972,ferrari,33,\N,18,15
15471,972,red_bull,10,\N,10,0
15474,972,williams,2,\N,2,0
15476,972,haas,0,\N,0,0
15477,972,mclaren,0,\N,0,0
15478,972,sauber,0,\N,0,0
15479,973,mercedes,25,\N,25,0
15480,973,ferrari,18,\N,18,0
15481,973,red_bull,15,\N,15,0
15485,973,sauber,4,\N,4,0
15486,973,haas,1,\N,1,0
15487,973,mclaren,0,\N,0,0
15488,973,williams,0,\N,0,0
15489,974,ferrari,43,\N,25,18
15490,974,red_bull,25,\N,15,10
15491,974,mercedes,18,\N,12,6
15493,974,haas,5,\N,4,1
15494,974,williams,2,\N,2,0
15497,974,mclaren,0,\N,0,0
15498,974,sauber,0,\N,0,0
15499,975,mercedes,43,\N,25,18
15500,975,red_bull,15,\N,15,0
15501,975,ferrari,18,\N,12,6
15504,975,williams,2,\N,2,0
15505,975,haas,1,\N,1,0
15506,975,sauber,0,\N,0,0
15507,975,mclaren,0,\N,0,0
15509,976,red_bull,25,\N,25,0
15510,976,mercedes,28,\N,18,10
15511,976,williams,15,\N,15,0
15512,976,ferrari,12,\N,12,0
15514,976,haas,6,\N,6,0
15516,976,mclaren,2,\N,2,0
15517,976,sauber,1,\N,1,0
15520,977,mercedes,37,\N,25,12
15521,977,ferrari,28,\N,18,10
15522,977,red_bull,15,\N,15,0
15523,977,haas,8,\N,8,0
15525,977,williams,3,\N,2,1
15527,977,mclaren,0,\N,0,0
15528,977,sauber,0,\N,0,0
15530,978,mercedes,43,\N,25,18
15531,978,ferrari,21,\N,15,6
15532,978,red_bull,22,\N,12,10
15535,978,williams,1,\N,1,0
15536,978,mclaren,0,\N,0,0
15537,978,haas,0,\N,0,0
15538,978,sauber,0,\N,0,0
15540,979,ferrari,43,\N,25,18
15541,979,mercedes,27,\N,15,12
15542,979,red_bull,10,\N,10,0
15543,979,mclaren,9,\N,8,1
15547,979,haas,0,\N,0,0
15548,979,williams,0,\N,0,0
15549,979,sauber,0,\N,0,0
15550,980,mercedes,35,\N,25,10
15551,980,ferrari,30,\N,18,12
15552,980,red_bull,15,\N,15,0
15554,980,haas,6,\N,6,0
15555,980,williams,4,\N,4,0
15558,980,mclaren,0,\N,0,0
15559,980,sauber,0,\N,0,0
15560,981,mercedes,43,\N,25,18
15561,981,ferrari,25,\N,15,10
15562,981,red_bull,13,\N,12,1
15564,981,williams,10,\N,6,4
15565,981,haas,0,\N,0,0
15568,981,sauber,0,\N,0,0
15569,981,mclaren,0,\N,0,0
15570,982,mercedes,40,\N,25,15
15571,982,red_bull,18,\N,18,0
15575,982,mclaren,6,\N,6,0
15576,982,williams,4,\N,4,0
15577,982,haas,2,\N,2,0
15578,982,sauber,0,\N,0,0
15579,982,ferrari,0,\N,0,0
15580,983,red_bull,40,\N,25,15
15581,983,mercedes,28,\N,18,10
15582,983,ferrari,12,\N,12,0
15584,983,mclaren,6,\N,6,0
15585,983,williams,6,\N,4,2
15586,983,haas,0,\N,0,0
15589,983,sauber,0,\N,0,0
15590,984,mercedes,37,\N,25,12
15591,984,red_bull,33,\N,18,15
15592,984,ferrari,10,\N,10,0
15594,984,haas,6,\N,4,2
15595,984,williams,1,\N,1,0
15596,984,mclaren,0,\N,0,0
15599,984,sauber,0,\N,0,0
15600,985,mercedes,35,\N,25,10
15601,985,ferrari,33,\N,18,15
15602,985,red_bull,12,\N,12,0
15605,985,williams,2,\N,2,0
15607,985,mclaren,0,\N,0,0
15608,985,haas,0,\N,0,0
15609,985,sauber,0,\N,0,0
15610,986,red_bull,25,\N,25,0
15611,986,mercedes,20,\N,18,2
15612,986,ferrari,27,\N,15,12
15614,986,williams,8,\N,8,0
15615,986,haas,4,\N,4,0
15616,986,mclaren,1,\N,1,0
15618,986,sauber,0,\N,0,0
15620,987,ferrari,40,\N,25,15
15621,987,mercedes,30,\N,18,12
15622,987,red_bull,18,\N,10,8
15623,987,williams,6,\N,6,0
15624,987,mclaren,4,\N,4,0
15628,987,sauber,0,\N,0,0
15629,987,haas,0,\N,0,0
15630,988,mercedes,43,\N,25,18
15631,988,ferrari,27,\N,15,12
15632,988,red_bull,10,\N,10,0
15635,988,mclaren,2,\N,2,0
15636,988,williams,1,\N,1,0
15637,988,haas,0,\N,0,0
15638,988,sauber,0,\N,0,0
15640,989,ferrari,40,\N,25,15
15641,989,mercedes,22,\N,18,4
15642,989,red_bull,20,\N,12,8
15643,989,mclaren,12,\N,10,2
15646,989,sauber,0,\N,0,0
15647,989,williams,0,\N,0,0
15649,989,haas,0,\N,0,0
15650,990,ferrari,25,\N,25,0
15651,990,mercedes,33,\N,18,15
15653,990,haas,10,\N,10,0
15655,990,mclaren,10,\N,6,4
15656,990,sauber,2,\N,2,0
15658,990,williams,0,\N,0,0
15659,990,red_bull,0,\N,0,0
15660,991,red_bull,35,\N,25,10
15661,991,mercedes,30,\N,18,12
15662,991,ferrari,19,\N,15,4
15664,991,mclaren,6,\N,6,0
15665,991,haas,1,\N,1,0
15667,991,williams,0,\N,0,0
15668,991,sauber,0,\N,0,0
15670,992,mercedes,25,\N,25,0
15671,992,ferrari,30,\N,18,12
15674,992,sauber,8,\N,8,0
15675,992,mclaren,8,\N,6,2
15676,992,williams,4,\N,4,0
15678,992,haas,0,\N,0,0
15679,992,red_bull,0,\N,0,0
15680,993,mercedes,43,\N,25,18
15681,993,red_bull,25,\N,15,10
15682,993,ferrari,12,\N,12,0
15683,993,haas,8,\N,8,0
15685,993,mclaren,4,\N,4,0
15687,993,sauber,1,\N,1,0
15688,993,williams,0,\N,0,0
15690,994,red_bull,27,\N,25,2
15691,994,ferrari,30,\N,18,12
15692,994,mercedes,25,\N,15,10
15696,994,sauber,0,\N,0,0
15697,994,haas,0,\N,0,0
15698,994,mclaren,0,\N,0,0
15699,994,williams,0,\N,0,0
15700,995,ferrari,33,\N,25,8
15701,995,mercedes,28,\N,18,10
15702,995,red_bull,27,\N,15,12
15705,995,sauber,1,\N,1,0
15707,995,haas,0,\N,0,0
15708,995,mclaren,0,\N,0,0
15709,995,williams,0,\N,0,0
15710,996,mercedes,31,\N,25,6
15711,996,red_bull,30,\N,18,12
15712,996,ferrari,25,\N,15,10
15713,996,haas,8,\N,8,0
15715,996,sauber,1,\N,1,0
15716,996,mclaren,0,\N,0,0
15718,996,williams,0,\N,0,0
15720,997,red_bull,25,\N,25,0
15721,997,ferrari,33,\N,18,15
15722,997,haas,22,\N,12,10
15724,997,mclaren,4,\N,4,0
15725,997,sauber,3,\N,2,1
15728,997,williams,0,\N,0,0
15729,997,mercedes,0,\N,0,0
15730,998,ferrari,40,\N,25,15
15731,998,mercedes,30,\N,18,12
15732,998,red_bull,10,\N,10,0
15735,998,mclaren,4,\N,4,0
15736,998,haas,2,\N,2,0
15737,998,williams,0,\N,0,0
15739,998,sauber,0,\N,0,0
15740,999,mercedes,43,\N,25,18
15741,999,ferrari,15,\N,15,0
15742,999,red_bull,12,\N,12,0
15744,999,haas,8,\N,8,0
15746,999,sauber,2,\N,2,0
15748,999,mclaren,0,\N,0,0
15749,999,williams,0,\N,0,0
15750,1000,mercedes,35,\N,25,10
15751,1000,ferrari,33,\N,18,15
15752,1000,red_bull,12,\N,12,0
15754,1000,haas,7,\N,6,1
15755,1000,mclaren,4,\N,4,0
15758,1000,sauber,0,\N,0,0
15759,1000,williams,0,\N,0,0
15760,1001,ferrari,25,\N,25,0
15761,1001,mercedes,30,\N,18,12
15762,1001,red_bull,15,\N,15,0
15764,1001,haas,10,\N,6,4
15766,1001,sauber,1,\N,1,0
15768,1001,williams,0,\N,0,0
15769,1001,mclaren,0,\N,0,0
15770,1002,mercedes,40,\N,25,15
15771,1002,ferrari,30,\N,18,12
15772,1002,red_bull,10,\N,10,0
15773,1002,haas,0,\N,0,0
15776,1002,williams,3,\N,2,1
15777,1002,sauber,0,\N,0,0
15778,1002,mclaren,0,\N,0,0
15780,1003,mercedes,37,\N,25,12
15781,1003,red_bull,26,\N,18,8
15782,1003,ferrari,25,\N,15,10
15783,1003,mclaren,6,\N,6,0
15785,1003,sauber,2,\N,2,0
15787,1003,williams,0,\N,0,0
15788,1003,haas,0,\N,0,0
15790,1004,mercedes,43,\N,25,18
15791,1004,ferrari,27,\N,15,12
15792,1004,red_bull,18,\N,10,8
15793,1004,sauber,6,\N,6,0
15794,1004,haas,4,\N,4,0
15797,1004,mclaren,0,\N,0,0
15798,1004,williams,0,\N,0,0
15800,1005,mercedes,43,\N,25,18
15801,1005,red_bull,27,\N,15,12
15802,1005,ferrari,18,\N,10,8
15804,1005,haas,4,\N,4,0
15807,1005,sauber,0,\N,0,0
15808,1005,mclaren,0,\N,0,0
15809,1005,williams,0,\N,0,0
15810,1006,ferrari,37,\N,25,12
15811,1006,red_bull,18,\N,18,0
15812,1006,mercedes,25,\N,15,10
15815,1006,haas,0,\N,0,0
15817,1006,sauber,1,\N,1,0
15818,1006,mclaren,0,\N,0,0
15819,1006,williams,0,\N,0,0
15822,1007,mercedes,22,\N,12,10
15824,1007,sauber,8,\N,6,2
15825,1007,mclaren,4,\N,4,0
15828,1007,williams,0,\N,0,0
15829,1007,haas,0,\N,0,0
15830,1008,mercedes,35,\N,25,10
15831,1008,red_bull,30,\N,18,12
15832,1008,ferrari,23,\N,15,8
15833,1008,sauber,6,\N,6,0
15834,1008,haas,6,\N,4,2
15838,1008,mclaren,0,\N,0,0
15839,1008,williams,0,\N,0,0
15840,1009,mercedes,35,\N,25,10
15841,1009,ferrari,18,\N,18,0
15842,1009,red_bull,27,\N,15,12
15844,1009,sauber,6,\N,6,0
15846,1009,haas,3,\N,2,1
15847,1009,mclaren,0,\N,0,0
15849,1009,williams,0,\N,0,0
15850,1010,mercedes,44,\N,26,18
15851,1010,red_bull,15,\N,15,0
15852,1010,ferrari,22,\N,12,10
15853,1010,haas,8,\N,8,0
15858,1010,mclaren,0,\N,0,0
15859,1010,williams,0,\N,0,0
15860,1011,mercedes,43,\N,25,18
15861,1011,ferrari,26,\N,16,10
15862,1011,red_bull,16,\N,12,4
15863,1011,mclaren,8,\N,8,0
15866,1011,haas,0,\N,0,0
15867,1011,williams,0,\N,0,0
15870,1012,mercedes,43,\N,25,18
15871,1012,ferrari,25,\N,15,10
15872,1012,red_bull,21,\N,12,9
15877,1012,haas,0,\N,0,0
15878,1012,mclaren,0,\N,0,0
15879,1012,williams,0,\N,0,0
15880,1013,mercedes,43,\N,25,18
15881,1013,ferrari,26,\N,15,11
15882,1013,red_bull,12,\N,12,0
15884,1013,mclaren,10,\N,6,4
15887,1013,haas,0,\N,0,0
15889,1013,williams,0,\N,0,0
15890,1014,mercedes,44,\N,26,18
15891,1014,red_bull,23,\N,15,8
15892,1014,ferrari,22,\N,12,10
15893,1014,haas,7,\N,6,1
15894,1014,mclaren,4,\N,4,0
15899,1014,williams,0,\N,0,0
15900,1015,mercedes,40,\N,25,15
15901,1015,ferrari,18,\N,18,0
15902,1015,red_bull,23,\N,12,11
15903,1015,mclaren,8,\N,8,0
15906,1015,haas,1,\N,1,0
15908,1015,williams,0,\N,0,0
15910,1016,mercedes,38,\N,25,13
15911,1016,ferrari,33,\N,18,15
15912,1016,red_bull,14,\N,10,4
15916,1016,mclaren,0,\N,0,0
15918,1016,haas,0,\N,0,0
15919,1016,williams,0,\N,0,0
15920,1017,mercedes,43,\N,25,18
15921,1017,ferrari,26,\N,15,11
15922,1017,red_bull,13,\N,12,1
15923,1017,mclaren,10,\N,8,2
15928,1017,haas,0,\N,0,0
15929,1017,williams,0,\N,0,0
15930,1018,red_bull,32,\N,26,6
15931,1018,ferrari,30,\N,18,12
15932,1018,mercedes,25,\N,15,10
15933,1018,mclaren,12,\N,8,4
15938,1018,haas,0,\N,0,0
15939,1018,williams,0,\N,0,0
15940,1019,mercedes,44,\N,26,18
15941,1019,ferrari,15,\N,15,0
15942,1019,red_bull,22,\N,12,10
15943,1019,mclaren,8,\N,8,0
15948,1019,williams,0,\N,0,0
15949,1019,haas,0,\N,0,0
15950,1020,red_bull,26,\N,26,0
15951,1020,ferrari,18,\N,18,0
15954,1020,mclaren,10,\N,10,0
15956,1020,haas,10,\N,6,4
15957,1020,mercedes,2,\N,2,0
15958,1020,williams,1,\N,1,0
15960,1021,mercedes,29,\N,25,4
15961,1021,red_bull,27,\N,19,8
15962,1021,ferrari,27,\N,15,12
15963,1021,mclaren,12,\N,10,2
15968,1021,haas,0,\N,0,0
15969,1021,williams,0,\N,0,0
15970,1022,ferrari,38,\N,25,13
15971,1022,mercedes,33,\N,18,15
15972,1022,red_bull,10,\N,10,0
15976,1022,mclaren,0,\N,0,0
15977,1022,haas,0,\N,0,0
15978,1022,williams,0,\N,0,0
15980,1023,ferrari,25,\N,25,0
15981,1023,mercedes,34,\N,18,16
15983,1023,red_bull,12,\N,8,4
15986,1023,mclaren,1,\N,1,0
15988,1023,williams,0,\N,0,0
15989,1023,haas,0,\N,0,0
15990,1024,ferrari,43,\N,25,18
15991,1024,red_bull,23,\N,15,8
15992,1024,mercedes,22,\N,12,10
15993,1024,mclaren,6,\N,6,0
15997,1024,haas,0,\N,0,0
15999,1024,williams,0,\N,0,0
16000,1025,mercedes,44,\N,26,18
16001,1025,ferrari,15,\N,15,0
16002,1025,red_bull,22,\N,12,10
16003,1025,mclaren,12,\N,8,4
16005,1025,haas,2,\N,2,0
16009,1025,williams,0,\N,0,0
16010,1026,mercedes,41,\N,25,16
16011,1026,ferrari,26,\N,18,8
16012,1026,red_bull,12,\N,12,0
16013,1026,mclaren,10,\N,10,0
16018,1026,haas,0,\N,0,0
16019,1026,williams,0,\N,0,0
16020,1027,mercedes,40,\N,25,15
16021,1027,ferrari,31,\N,18,13
16022,1027,red_bull,18,\N,10,8
16026,1027,mclaren,0,\N,0,0
16028,1027,haas,0,\N,0,0
16029,1027,williams,0,\N,0,0
16030,1028,mercedes,43,\N,25,18
16031,1028,red_bull,25,\N,15,10
16032,1028,ferrari,13,\N,13,0
16034,1028,mclaren,10,\N,6,4
16038,1028,haas,0,\N,0,0
16039,1028,williams,0,\N,0,0
16040,1029,red_bull,25,\N,25,0
16042,1029,mclaren,19,\N,15,4
16045,1029,mercedes,6,\N,6,0
16047,1029,haas,0,\N,0,0
16048,1029,williams,0,\N,0,0
16049,1029,ferrari,0,\N,0,0
16050,1030,mercedes,38,\N,26,12
16051,1030,red_bull,26,\N,18,8
16052,1030,ferrari,25,\N,15,10
16054,1030,mclaren,5,\N,4,1
16058,1030,haas,0,\N,0,0
16059,1030,williams,0,\N,0,0
16060,1031,mercedes,37,\N,25,12
16061,1031,ferrari,19,\N,18,1
16062,1031,mclaren,26,\N,16,10
16067,1031,williams,0,\N,0,0
16068,1031,red_bull,0,\N,0,0
16069,1031,haas,0,\N,0,0
16070,1032,mercedes,43,\N,25,18
16071,1032,red_bull,27,\N,15,12
16072,1032,mclaren,13,\N,10,3
16077,1032,haas,0,\N,0,0
16078,1032,williams,0,\N,0,0
16079,1032,ferrari,0,\N,0,0
16080,1033,mercedes,41,\N,26,15
16081,1033,red_bull,28,\N,18,10
16083,1033,ferrari,8,\N,8,0
16085,1033,haas,1,\N,1,0
16086,1033,mclaren,2,\N,2,0
16089,1033,williams,0,\N,0,0
16090,1034,mercedes,25,\N,25,0
16091,1034,red_bull,23,\N,19,4
16092,1034,ferrari,16,\N,15,1
16094,1034,mclaren,10,\N,10,0
16097,1034,williams,0,\N,0,0
16099,1034,haas,0,\N,0,0
16100,1035,red_bull,35,\N,25,10
16101,1035,mercedes,34,\N,19,15
16102,1035,ferrari,12,\N,12,0
16105,1035,mclaren,2,\N,2,0
16108,1035,haas,0,\N,0,0
16109,1035,williams,0,\N,0,0
16110,1036,mercedes,41,\N,25,16
16111,1036,red_bull,22,\N,18,4
16113,1036,mclaren,9,\N,8,1
16114,1036,ferrari,6,\N,6,0
16118,1036,haas,0,\N,0,0
16119,1036,williams,0,\N,0,0
16120,1037,mercedes,43,\N,25,18
16121,1037,red_bull,23,\N,15,8
16123,1037,mclaren,6,\N,6,0
16127,1037,ferrari,0,\N,0,0
16128,1037,haas,0,\N,0,0
16129,1037,williams,0,\N,0,0
16131,1038,mclaren,30,\N,18,12
16133,1038,mercedes,17,\N,10,7
16135,1038,williams,0,\N,0,0
16136,1038,haas,0,\N,0,0
16138,1038,red_bull,0,\N,0,0
16139,1038,ferrari,0,\N,0,0
16140,1039,mercedes,44,\N,26,18
16141,1039,red_bull,15,\N,15,0
16144,1039,mclaren,8,\N,8,0
16146,1039,ferrari,5,\N,4,1
16148,1039,williams,0,\N,0,0
16149,1039,haas,0,\N,0,0
16150,1040,mercedes,41,\N,26,15
16151,1040,red_bull,19,\N,18,1
16154,1040,ferrari,8,\N,8,0
16157,1040,haas,0,\N,0,0
16158,1040,mclaren,0,\N,0,0
16159,1040,williams,0,\N,0,0
16160,1041,mercedes,25,\N,25,0
16161,1041,red_bull,19,\N,19,0
16164,1041,mclaren,10,\N,10,0
16166,1041,ferrari,6,\N,6,0
16167,1041,haas,2,\N,2,0
16169,1041,williams,0,\N,0,0
16170,1042,mercedes,44,\N,26,18
16171,1042,red_bull,15,\N,15,0
16172,1042,ferrari,13,\N,12,1
16174,1042,mclaren,8,\N,8,0
16178,1042,williams,0,\N,0,0
16179,1042,haas,0,\N,0,0
16180,1043,mercedes,44,\N,26,18
16183,1043,ferrari,10,\N,10,0
16185,1043,mclaren,10,\N,6,4
16187,1043,williams,0,\N,0,0
16188,1043,haas,0,\N,0,0
16189,1043,red_bull,0,\N,0,0
16190,1044,mercedes,25,\N,25,0
16192,1044,ferrari,27,\N,15,12
16193,1044,mclaren,15,\N,10,5
16194,1044,red_bull,14,\N,8,6
16198,1044,williams,0,\N,0,0
16199,1044,haas,0,\N,0,0
16200,1045,mercedes,29,\N,25,4
16201,1045,red_bull,34,\N,19,15
16202,1045,mclaren,22,\N,12,10
16205,1045,ferrari,1,\N,1,0
16206,1045,williams,0,\N,0,0
16208,1045,haas,0,\N,0,0
16212,1046,mclaren,13,\N,12,1
16213,1046,red_bull,8,\N,8,0
16215,1046,mercedes,7,\N,4,3
16216,1046,ferrari,0,\N,0,0
16218,1046,haas,0,\N,0,0
16219,1046,williams,0,\N,0,0
16220,1047,red_bull,37,\N,25,12
16221,1047,mercedes,33,\N,18,15
16222,1047,mclaren,18,\N,10,8
16227,1047,ferrari,0,\N,0,0
16228,1047,williams,0,\N,0,0
16229,1047,haas,0,\N,0,0
16230,1052,mercedes,41,\N,25,16
16231,1052,red_bull,28,\N,18,10
16232,1052,mclaren,18,\N,12,6
16233,1052,ferrari,12,\N,8,4
16235,1052,aston,1,\N,1,0
16237,1052,alpine,0,\N,0,0
16238,1052,williams,0,\N,0,0
16239,1052,haas,0,\N,0,0
16240,1053,red_bull,25,\N,25,0
16241,1053,mercedes,19,\N,19,0
16242,1053,mclaren,23,\N,15,8
16243,1053,ferrari,22,\N,12,10
16244,1053,aston,4,\N,4,0
16247,1053,alpine,3,\N,2,1
16248,1053,haas,0,\N,0,0
16249,1053,williams,0,\N,0,0
16250,1054,mercedes,41,\N,25,16
16251,1054,red_bull,30,\N,18,12
16252,1054,mclaren,12,\N,10,2
16253,1054,ferrari,8,\N,8,0
16254,1054,alpine,10,\N,6,4
16257,1054,aston,0,\N,0,0
16258,1054,williams,0,\N,0,0
16259,1054,haas,0,\N,0,0
16260,1055,mercedes,40,\N,25,15
16261,1055,red_bull,29,\N,19,10
16262,1055,ferrari,18,\N,12,6
16263,1055,mclaren,12,\N,8,4
16264,1055,alpine,2,\N,2,0
16266,1055,aston,0,\N,0,0
16268,1055,williams,0,\N,0,0
16269,1055,haas,0,\N,0,0
16270,1056,ferrari,18,\N,18,0
16271,1056,red_bull,37,\N,25,12
16272,1056,mclaren,15,\N,15,0
16273,1056,aston,14,\N,10,4
16275,1056,mercedes,7,\N,7,0
16276,1056,alpine,2,\N,2,0
16278,1056,williams,0,\N,0,0
16279,1056,haas,0,\N,0,0
16280,1057,red_bull,25,\N,25,0
16281,1057,aston,18,\N,18,0
16283,1057,ferrari,16,\N,12,4
16284,1057,mclaren,12,\N,10,2
16285,1057,alpine,8,\N,8,0
16287,1057,mercedes,0,\N,0,0
16288,1057,haas,0,\N,0,0
16289,1057,williams,0,\N,0,0
16290,1059,red_bull,41,\N,26,15
16291,1059,mercedes,30,\N,18,12
16292,1059,mclaren,18,\N,10,8
16294,1059,alpine,4,\N,4,0
16295,1059,aston,3,\N,2,1
16296,1059,ferrari,0,\N,0,0
16297,1059,williams,0,\N,0,0
16299,1059,haas,0,\N,0,0
16300,1058,red_bull,37,\N,25,12
16301,1058,mercedes,34,\N,19,15
16302,1058,mclaren,10,\N,10,0
16303,1058,ferrari,14,\N,8,6
16304,1058,aston,4,\N,4,0
16305,1058,alpine,2,\N,2,0
16308,1058,haas,0,\N,0,0
16309,1058,williams,0,\N,0,0
16310,1060,red_bull,34,\N,26,8
16311,1060,mercedes,30,\N,18,12
16312,1060,mclaren,21,\N,15,6
16313,1060,ferrari,14,\N,10,4
16315,1060,alpine,1,\N,1,0
16316,1060,williams,0,\N,0,0
16317,1060,aston,0,\N,0,0
16319,1060,haas,0,\N,0,0
16320,1061,mercedes,43,\N,25,15
16321,1061,ferrari,26,\N,18,8
16322,1061,mclaren,22,\N,12,10
16323,1061,alpine,8,\N,6,2
16324,1061,aston,4,\N,4,0
16326,1061,williams,0,\N,0,0
16328,1061,red_bull,3,\N,0,0
16329,1061,haas,0,\N,0,0
16330,1062,alpine,37,\N,25,12
16331,1062,aston,0,\N,0,0
16332,1062,mercedes,18,\N,18,0
16333,1062,ferrari,15,\N,15,0
16335,1062,williams,10,\N,6,4
16336,1062,red_bull,2,\N,2,0
16338,1062,mclaren,0,\N,0,0
16339,1062,haas,0,\N,0,0
16340,1063,red_bull,12.5,\N,12.5,0
16341,1063,williams,10,\N,9,1
16342,1063,mercedes,7.5,\N,7.5,0
16343,1063,mclaren,6,\N,6,0
16344,1063,aston,5,\N,5,0
16346,1063,alpine,3,\N,3,0
16347,1063,ferrari,2.5,\N,2,0.5
16349,1063,haas,0,\N,0,0
16350,1064,red_bull,29,\N,25,4
16351,1064,mercedes,34,\N,19,15
16353,1064,ferrari,16,\N,10,6
16354,1064,alpine,10,\N,8,2
16355,1064,mclaren,1,\N,1,0
16356,1064,aston,0,\N,0,0
16358,1064,williams,0,\N,0,0
16359,1064,haas,0,\N,0,0
16360,1065,mclaren,45,\N,26,18
16361,1065,mercedes,18,\N,15,0
16362,1065,ferrari,20,\N,12,8
16363,1065,red_bull,12,\N,10,0
16364,1065,aston,6,\N,6,0
16365,1065,alpine,5,\N,4,1
16366,1065,williams,2,\N,2,0
16368,1065,haas,0,\N,0,0
16370,1066,mercedes,35,\N,25,10
16371,1066,red_bull,20,\N,18,2
16372,1066,ferrari,15,\N,15,0
16373,1066,mclaren,19,\N,12,7
16374,1066,alpine,8,\N,8,0
16376,1066,williams,1,\N,1,0
16377,1066,aston,0,\N,0,0
16379,1066,haas,0,\N,0,0
16380,1067,mercedes,36,\N,26,10
16381,1067,red_bull,33,\N,18,15
16382,1067,ferrari,16,\N,12,4
16384,1067,mclaren,6,\N,6,0
16385,1067,aston,2,\N,2,0
16386,1067,alpine,1,\N,1,0
16388,1067,williams,0,\N,0,0
16389,1067,haas,0,\N,0,0
16390,1069,red_bull,40,\N,25,15
16391,1069,mercedes,27,\N,19,8
16392,1069,ferrari,18,\N,12,6
16393,1069,mclaren,14,\N,10,4
16395,1069,aston,1,\N,1,0
16397,1069,williams,0,\N,0,0
16398,1069,haas,0,\N,0,0
16399,1069,alpine,0,\N,0,0
16400,1070,red_bull,40,\N,25,15
16401,1070,mercedes,18,\N,18,0
16403,1070,ferrari,18,\N,10,8
16404,1070,aston,6,\N,6,0
16406,1070,alpine,2,\N,2,0
16407,1070,mclaren,1,\N,1,0
16408,1070,williams,0,\N,0,0
16409,1070,haas,0,\N,0,0
16410,1071,mercedes,43,\N,25,15
16411,1071,red_bull,33,\N,18,13
16412,1071,ferrari,19,\N,10,8
16414,1071,alpine,6,\N,4,2
16415,1071,mclaren,1,\N,1,0
16416,1071,aston,0,\N,0,0
16418,1071,williams,0,\N,0,0
16419,1071,haas,0,\N,0,0
16420,1051,mercedes,25,\N,25,0
16421,1051,red_bull,31,\N,19,12
16422,1051,alpine,25,\N,15,10
16423,1051,aston,9,\N,8,1
16424,1051,ferrari,10,\N,6,4
16425,1051,mclaren,2,\N,2,0
16428,1051,haas,0,\N,0,0
16429,1051,williams,0,\N,0,0
16430,1072,mercedes,41,\N,26,15
16431,1072,red_bull,18,\N,18,0
16432,1072,alpine,12,\N,12,0
16433,1072,mclaren,11,\N,10,1
16435,1072,ferrari,10,\N,6,4
16437,1072,aston,0,\N,0,0
16438,1072,williams,0,\N,0,0
16439,1072,haas,0,\N,0,0
16440,1073,red_bull,26,\N,26,0
16441,1073,mercedes,26,\N,18,8
16442,1073,ferrari,16,\N,15,1
16444,1073,mclaren,6,\N,6,0
16445,1073,alpine,6,\N,4,2
16446,1073,aston,0,\N,0,0
16447,1073,haas,0,\N,0,0
16448,1073,williams,0,\N,0,0
16450,1074,ferrari,44,\N,26,18
16451,1074,mercedes,27,\N,15,12
16452,1074,haas,10,\N,10,0
16454,1074,alpine,8,\N,6,2
16456,1074,aston,0,\N,0,0
16457,1074,williams,0,\N,0,0
16458,1074,mclaren,0,\N,0,0
16459,1074,red_bull,0,\N,0,0
16460,1075,red_bull,37,\N,25,12
16461,1075,ferrari,34,\N,19,15
16462,1075,mercedes,11,\N,10,1
16463,1075,alpine,8,\N,8,0
16464,1075,mclaren,6,\N,6,0
16466,1075,haas,2,\N,2,0
16468,1075,aston,0,\N,0,0
16469,1075,williams,0,\N,0,0
16470,1076,ferrari,26,\N,26,0
16471,1076,red_bull,18,\N,18,0
16472,1076,mercedes,27,\N,15,12
16473,1076,mclaren,18,\N,10,8
16474,1076,alpine,6,\N,6,0
16477,1076,williams,1,\N,1,0
16478,1076,aston,0,\N,0,0
16479,1076,haas,0,\N,0,0
16480,1077,red_bull,58,\N,26,18
16481,1077,mclaren,22,\N,15,0
16482,1077,mercedes,12,\N,12,0
16484,1077,ferrari,20,\N,8,0
16486,1077,aston,5,\N,4,1
16487,1077,haas,3,\N,2,0
16488,1077,williams,0,\N,0,0
16489,1077,alpine,0,\N,0,0
16490,1078,red_bull,38,\N,26,12
16491,1078,ferrari,33,\N,18,15
16492,1078,mercedes,18,\N,10,8
16494,1078,alpine,4,\N,4,0
16495,1078,williams,2,\N,2,0
